source_dir,source_name,seed,split,source_is_extra,scenario,trajectory_row,trajectory_index,tier_flags,candidate_methods,baseline_candidate_methods,selected_candidate_method,selected_candidate_index,selected_probability,label_best_observed_method,selected_observed_step_rmse_m,selected_observed_step_sse,selected_observed_steps,best_single_candidate_method,best_single_candidate_index,best_single_run_scenario_observed_step_rmse_m,best_single_trajectory_observed_step_rmse_m,best_single_trajectory_observed_step_sse,best_single_trajectory_observed_steps,gain_vs_best_single_trajectory_percent,prediction_mode,selected_prediction_source,residual_offset_application,ekf_trajectory_observed_step_rmse_m,ukf_trajectory_observed_step_rmse_m,aukf_trajectory_observed_step_rmse_m,batchwls_trajectory_observed_step_rmse_m,rfis_trajectory_observed_step_rmse_m,va_rfis_trajectory_observed_step_rmse_m
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,151,151,True,maneuver_shift_test,3,27,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",EKF,0,0.36489418148994446,RFIS,721.2418788134587,28610441.62649023,55,RFIS,4,659.3118468845014,510.6903462058243,14344254.633930359,55,-41.22880609980739,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,910.621730360665,1889.428091695169,547.051445645757,1013.7373342289709,510.6903462058243,910.621730360665
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,151,151,True,maneuver_shift_test,4,21,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.5268645286560059,RFIS,520.1380302108249,6222502.120846732,23,RFIS,4,659.3118468845014,457.6636401964973,4817488.173831905,23,-13.650721736929842,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,802.5839259789059,1306.7653661645488,748.3025871828496,729.0951219308374,457.6636401964973,802.5839259789059
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,151,151,True,maneuver_shift_test,5,6,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",EKF,0,0.6292673349380493,RFIS,542.9021543347213,9726510.722982291,33,RFIS,4,659.3118468845014,397.99862888233463,5227295.983543205,33,-36.4080463943574,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,465.09384995632223,1114.2129205662359,461.144677006577,1999.485893170565,397.99862888233463,465.09384995632223
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,151,151,True,maneuver_shift_test,6,32,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.7228588461875916,RFIS,348.4848027771653,3036041.4441659953,25,RFIS,4,659.3118468845014,311.905286788702,2432122.6981685613,25,-11.727764016146295,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,332.5182163608993,328.5609243050453,361.804021432599,1808.821639292918,311.905286788702,332.5182163608993
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,0,21,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.4321954548358917,EKF,3485.331305624925,157917946.02959886,13,UKF,1,323.0894914419134,196.85152518003525,503756.7985541787,13,-1670.5381263555523,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,183.10803895605406,196.85152518003525,252.10698452627202,7955.7246606620465,244.6461700261555,183.10803895605406
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,1,1,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",UKF,1,0.5219447016716003,UKF,288.2199321437164,5316526.674235422,64,UKF,1,323.0894914419134,314.21376349192894,6318738.506736759,64,8.272658415512165,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,323.1302808286057,314.21376349192894,378.28463365140544,846.8712744429221,361.49265799237304,323.1302808286057
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,2,11,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.6155050992965698,RFIS,451.0230153301461,6712918.091797409,33,UKF,1,323.0894914419134,420.95994692008924,5847840.138061823,33,-7.141550788860143,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,415.20087309046033,420.95994692008924,405.0870911787238,924.4185272669278,374.14424150794434,415.20087309046033
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,3,23,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.6164027452468872,RFIS,328.9064074750672,3137203.321466494,29,UKF,1,323.0894914419134,350.77732189571543,3568297.15713358,29,6.234985289941387,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,350.4232451540589,350.77732189571543,369.87248786627134,1437.183209420789,330.7456696500828,350.4232451540589
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,5,34,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.6407243013381958,UKF,329.2488612861064,2818525.129113141,26,UKF,1,323.0894914419134,331.60635556975313,2859032.151410592,26,0.7109315741540007,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,339.412091712783,331.60635556975313,476.5452145592471,503.00889934939096,471.98986891543854,339.412091712783
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,6,3,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.5291648507118225,RFIS,206.31740032246665,2000642.8747635852,47,UKF,1,323.0894914419134,254.00372663978533,3032340.977904243,47,18.77386877277785,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,255.45328976819343,254.00372663978533,229.1454983681045,735.851370679702,178.47421904242987,255.45328976819343
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,maneuver_shift_test,0,0,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",EKF,0,0.5634560585021973,EKF,382.4797424810826,7460828.423828159,51,RFIS,4,420.63383268600745,465.6600864720899,11058805.122792909,51,17.862888919940286,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,457.7680239329494,520.4170361765272,473.83234325778005,601.6703117065819,465.6600864720899,457.7680239329494
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,maneuver_shift_test,3,6,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",EKF,0,0.6292673349380493,RFIS,542.9021543347213,9726510.722982291,33,RFIS,4,420.63383268600745,397.99862888233463,5227295.983543205,33,-36.4080463943574,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,465.09384995632223,1114.2129205662359,461.144677006577,1999.485893170565,397.99862888233463,465.09384995632223
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,maneuver_shift_test,4,44,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",EKF,0,0.4721183776855469,EKF,347.2651810222315,3617793.178512097,30,RFIS,4,420.63383268600745,375.8226626762177,4237280.213431264,30,7.598658753208109,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,329.48045058723346,853.2079167130117,455.4383241191067,2402.0542054054204,375.8226626762177,329.48045058723346
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,maneuver_shift_test,5,38,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.49896129965782166,BatchWLS,294.71316149616933,1650261.1036222763,19,RFIS,4,420.63383268600745,397.93439685777037,3008683.8998485925,19,25.93925937960431,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,498.39457232785537,505.8392321460133,490.59426415749823,258.9004201705331,397.93439685777037,498.39457232785537
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,0,38,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",UKF,1,0.4824569523334503,UKF,348.97274100668784,5967316.72432032,49,UKF,1,373.31523782382646,415.26321549410585,8449733.368982704,49,15.96348340378319,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,446.9145888618983,415.26321549410585,495.578653064856,879.139431203247,489.141609007869,446.9145888618983
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,1,21,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.4321954548358917,EKF,3485.331305624925,157917946.02959886,13,UKF,1,373.31523782382646,196.85152518003525,503756.7985541787,13,-1670.5381263555523,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,183.10803895605406,196.85152518003525,252.10698452627202,7955.7246606620465,244.6461700261555,183.10803895605406
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,2,19,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.5391954779624939,UKF,319.759884888418,3169637.9034994845,31,UKF,1,373.31523782382646,291.9550242819688,2642369.8223080346,31,-9.523679434814387,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,299.747756521663,291.9550242819688,328.2224155780115,741.5894538627117,309.3886715419117,299.747756521663
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,3,35,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.6677135825157166,RFIS,336.776248071093,3402547.2379452703,30,UKF,1,373.31523782382646,353.7184983153208,3753503.281513368,30,4.789755221997101,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,355.47826072609365,353.7184983153208,339.6001752707953,1220.0655495524002,321.6535324464258,355.47826072609365
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,4,10,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.46631285548210144,RFIS,285.04241115896383,1868731.0516642628,23,UKF,1,373.31523782382646,431.80728259372285,4288523.17392243,23,33.98851231808579,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,452.3192530495889,431.80728259372285,402.2894747365675,499.58140792269165,359.2295566401062,452.3192530495889
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,5,24,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.6045554876327515,BatchWLS,238.922556353101,627923.8672773079,11,UKF,1,373.31523782382646,549.8625339512797,3325836.8686765446,11,56.54867505952486,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,536.8789301269878,549.8625339512797,538.8500779233436,226.68715765696476,504.2219485121248,536.8789301269878
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,6,4,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.5436840057373047,BatchWLS,265.1448755422536,1757545.125657929,25,UKF,1,373.31523782382646,309.8756681050308,2400573.2420884804,25,14.435077409051658,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,310.35088556005206,309.8756681050308,321.44950529907004,139.96799763197592,306.5294511545105,310.35088556005206
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,maneuver_shift_test,0,22,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",EKF,0,0.3780696392059326,RFIS,452.0602766035145,6948188.7852167655,34,EKF,0,455.5375326986498,449.37718232512526,6865954.967811942,34,-0.597069540671079,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,449.37718232512526,811.4723488962275,471.04389972380795,791.4909305152294,400.0022555341156,449.37718232512526
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,maneuver_shift_test,1,36,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.6721870303153992,BatchWLS,179.29035355901843,771480.741103628,24,EKF,0,455.5375326986498,369.35383769858817,3274134.1781442,24,51.4583753410656,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,369.35383769858817,380.6413838392872,606.0593572974648,332.47358156650813,563.4912497027273,369.35383769858817
